"geoid","race_white","race_black","race_aian","race_asian","race_nhpi","race_hispanic","below_poverty","unemployed","housing_burden","no_vehicle","living_alone","crowded_housing","internet"
440070102005,0.744327287167595,0.106793559659589,0.000530758921260198,0.0651751399016095,0,0.0710247723744345,0.253988382500968,0.0593323314249571,0.916988427458311,0.114826005332536,0.2863537033859,0,0.620550517553892
440070102006,0.797525309336333,0.104611923509561,0,0,0,0.0269966254218223,0.0978627671541057,0.027027027027027,0.203791469194313,0.229064039408867,0.43360433604336,0,0.636856368563686
440070102007,0.387071384838307,0.0743195549194691,0.00470629275939807,0.0308523636449429,0,0.395328591789438,0.0899424838462742,0,0.279237395695809,0.119815023301397,0.235934252256591,0,0.769720057456321
440070103001,0.78695651357467,0.0880434928706192,0,0.0396739109977994,0,0.0097826081912382,0.23423911835687,0.030057801611568,0.219259261597644,0.128491614773298,0.610389590537713,0,0.784215792247885
440070103002,0.609520584527806,0.141391217134953,0.000000245662906195583,0.0424889415107605,0,0.0183271873694549,0.0739991749890176,0.0154023784486677,0.535164235290416,0.0517891554304069,0.297165556536407,0.00000463745295482387,0.641068373822324
440070103003,0.779596930054544,0.0869017323573059,0.00377834724105653,0.0000000310180642636713,0,0.0000000640502885444642,0.113350076032989,0.224400700555262,0.480000037358344,0.125382216025742,0.313915774183436,0,0.799352794504729
440070104001,0.681195516811955,0.138231631382316,0,0,0,0.105853051058531,0.205479452054795,0,0.505882352941177,0,0.111764705882353,0,0.876470588235294
440070104002,0.645569620253164,0.0399221032132425,0,0.161635832521908,0,0.128042843232717,0.0764362220058423,0,0.421307506053269,0.0989690721649484,0.565979381443299,0.162886597938144,0.906185567010309
440070104003,0.733165501071917,0.00000863864143698029,0,0.0347599326747335,0,0.153830714572096,0.0299916537857375,0.0799357117743506,0.516588439349014,0.315140436663025,0.494132363974111,0,0.904052837407195
440070104004,0.791708796764408,0.124368048533873,0,0,0,0,0.393326592517695,0.0821678321678322,0.806282722513089,0.160676532769556,0.0935960591133005,0,0.903940886699507
440070104005,0.959349593495935,0,0,0,0,0,0,0,0.375,0.0688405797101449,0.360323886639676,0.0181159420289855,0.801619433198381
440070105011,0.587142011653644,0.131123909640434,0.00236280634395138,0.0129934307850012,0,0.254553121287978,0.383317139648797,0.0717875668831768,0.68126459394075,0.176790805035249,0.328056261038122,0.00966761031265895,0.860426070476471
